ID,Date,SVXY Open,SVXY Close,VXX Open,VXX Close,VIX,SPX,Daily Return,LN(1+ret),21D RV*100,VIX - RV,Long SVXY,Long VXX,SVXY units,VXX units,SVXY MTM,VXX MTM,Equity,Daily Return,LN(1+ret)
52018,05/21/2018,54.20,54.04,33.66,34.00,13.08,2733.01,0.74%,0.74%,10.55,6.33,1,0,16539,8728,11908,0," 2,104,520 ",0.57%,0.57%
52018,05/22/2018,54.24,53.84,34.24,34.24,13.22,2724.44,-0.31%,-0.31%,10.65,5.69,1,0,16539,8728,-3308,0," 2,101,212 ",-0.16%,-0.16%
52018,05/23/2018,52.96,54.20,35.94,33.98,12.58,2733.29,0.32%,0.32%,9.29,8.73,1,0,16539,8728,5954,0," 2,107,166 ",0.28%,0.28%
52018,05/24/2018,54.12,54.36,34.64,34.18,12.53,2727.76,-0.20%,-0.20%,9.39,8.45,1,0,16539,8728,2646,0," 2,109,812 ",0.13%,0.13%
52018,05/25/2018,54.00,54.00,34.18,33.82,13.22,2721.33,-0.24%,-0.24%,8.90,7.34,1,0,16539,8728,-5954,0," 2,103,858 ",-0.28%,-0.28%
52018,05/29/2018,52.72,50.80,36.06,38.42,17.02,2689.86,-1.16%,-1.16%,9.90,5.51,1,0,16539,8728,-52925,0," 2,050,933 ",-2.52%,-2.55%
52018,05/30/2018,51.44,51.96,36.92,36.56,14.94,2724.01,1.27%,1.26%,10.26,5.67,1,0,16539,8728,19185,0," 2,070,119 ",0.94%,0.93%
52018,05/31/2018,51.96,51.72,36.95,36.94,15.43,2705.27,-0.69%,-0.69%,10.64,4.85,1,0,16539,8728,-3969,0," 2,066,149 ",-0.19%,-0.19%
62018,06/01/2018,52.80,52.72,35.33,35.13,13.46,2734.62,1.08%,1.08%,10.74,5.23,1,0,16539,8728,16539,0," 2,082,688 ",0.80%,0.80%
62018,06/04/2018,53.32,53.96,35.13,35.13,12.74,2746.87,0.45%,0.45%,10.68,5.22,1,0,16539,8728,20508,0," 2,103,197 ",0.98%,0.98%
62018,06/05/2018,53.88,54.20,34.02,34.02,12.40,2748.80,0.07%,0.07%,9.94,4.83,1,0,16539,8728,3969,0," 2,107,166 ",0.19%,0.19%
62018,06/06/2018,54.44,55.08,33.10,32.44,11.64,2772.35,0.86%,0.85%,10.22,4.53,1,0,16539,8728,14554,0," 2,121,720 ",0.69%,0.69%
62018,06/07/2018,55.36,54.72,32.23,32.82,12.13,2770.37,-0.07%,-0.07%,10.23,4.48,1,0,16539,8728,-5954,0," 2,115,766 ",-0.28%,-0.28%
62018,06/08/2018,54.24,54.88,32.43,32.43,12.18,2779.03,0.31%,0.31%,9.84,3.58,1,0,16539,8728,2646,0," 2,118,412 ",0.13%,0.12%
62018,06/11/2018,54.88,55.44,32.70,32.08,12.35,2782.00,0.11%,0.11%,9.41,3.82,1,0,16539,8728,9262,0," 2,127,674 ",0.44%,0.44%
62018,06/12/2018,55.60,55.44,31.78,31.98,12.34,2786.85,0.17%,0.17%,9.41,3.24,1,0,16539,8728,0,0," 2,127,674 ",0.00%,0.00%
62018,06/13/2018,55.84,55.08,31.66,32.14,12.94,2775.63,-0.40%,-0.40%,9.57,3.36,1,0,16539,8728,-5954,0," 2,121,720 ",-0.28%,-0.28%
62018,06/14/2018,55.88,56.04,31.60,31.27,12.12,2782.49,0.25%,0.25%,9.17,5.46,1,0,16539,8728,15877,0," 2,137,598 ",0.75%,0.75%
62018,06/15/2018,55.48,55.68,32.00,31.62,11.98,2779.66,-0.10%,-0.10%,9.14,4.28,1,0,16539,8728,-5954,0," 2,131,644 ",-0.28%,-0.28%
62018,06/18/2018,54.92,56.16,32.59,31.25,12.31,2773.75,-0.21%,-0.21%,9.18,4.25,1,0,16539,8728,7939,0," 2,139,582 ",0.37%,0.37%
62018,06/19/2018,54.24,54.80,33.21,32.84,13.35,2762.59,-0.40%,-0.40%,9.26,4.16,1,0,16539,8728,-22493,0," 2,117,089 ",-1.05%,-1.06%
62018,06/20/2018,55.24,55.32,32.16,32.09,12.79,2767.32,0.17%,0.17%,8.96,4.12,1,0,16539,8728,8600,0," 2,125,690 ",0.41%,0.41%
62018,06/21/2018,55.20,53.56,32.28,34.21,14.64,2749.76,-0.63%,-0.64%,9.20,4.02,1,0,16539,8728,-29109,0," 2,096,581 ",-1.37%,-1.38%
62018,06/22/2018,54.36,54.12,33.02,33.32,13.77,2754.88,0.19%,0.19%,9.16,3.42,1,0,16539,8728,9262,0," 2,105,843 ",0.44%,0.44%
62018,06/25/2018,53.40,50.32,35.26,38.10,17.33,2717.07,-1.37%,-1.38%,10.36,2.17,1,0,16539,8728,-62848,0," 2,042,995 ",-2.98%,-3.03%
62018,06/26/2018,51.44,51.32,37.24,36.54,15.92,2723.06,0.22%,0.22%,10.36,2.86,1,0,16539,8728,16539,0," 2,059,534 ",0.81%,0.81%
62018,06/27/2018,51.72,50.00,36.16,38.50,17.91,2699.63,-0.86%,-0.86%,9.99,7.03,1,0,16539,8728,-21831,0," 2,037,702 ",-1.06%,-1.07%
62018,06/28/2018,49.76,50.36,39.74,39.20,16.85,2716.31,0.62%,0.62%,9.18,5.76,1,0,16539,8728,5954,0," 2,043,656 ",0.29%,0.29%
62018,06/29/2018,51.24,50.88,36.74,36.92,16.09,2718.37,0.08%,0.08%,8.85,6.58,1,0,16539,8728,8600,0," 2,052,256 ",0.42%,0.42%
72018,07/02/2018,49.76,50.88,39.10,37.74,15.60,2726.71,0.31%,0.31%,8.05,5.41,1,0,16539,8728,0,0," 2,052,256 ",0.00%,0.00%
72018,07/03/2018,51.52,50.80,37.74,37.74,16.14,2713.22,-0.49%,-0.50%,8.03,4.71,1,0,16539,8728,-1323,0," 2,050,933 ",-0.06%,-0.06%
72018,07/05/2018,51.36,51.52,36.16,36.16,14.97,2736.61,0.86%,0.86%,8.64,3.76,1,0,16539,8728,11908,0," 2,062,841 ",0.58%,0.58%
72018,07/06/2018,51.60,52.96,35.08,34.37,13.37,2759.82,0.85%,0.84%,8.63,3.01,1,0,16539,8728,23816,0," 2,086,658 ",1.15%,1.15%
72018,07/09/2018,53.68,54.28,33.00,32.48,12.69,2784.17,0.88%,0.88%,9.17,2.96,1,0,16539,8728,21831,0," 2,108,489 ",1.05%,1.04%
72018,07/10/2018,54.60,54.84,32.18,31.79,12.64,2793.84,0.35%,0.35%,9.18,3.00,1,0,16539,8728,9262,0," 2,117,751 ",0.44%,0.44%
72018,07/11/2018,53.64,53.88,32.92,32.84,13.63,2774.02,-0.71%,-0.71%,9.52,2.83,1,0,16539,8728,-15877,0," 2,101,873 ",-0.75%,-0.75%
72018,07/12/2018,54.44,54.84,32.44,32.00,12.58,2798.29,0.87%,0.87%,9.99,2.35,1,0,16539,8728,15877,0," 2,117,751 ",0.76%,0.75%
72018,07/13/2018,54.56,55.08,31.92,31.73,12.18,2801.31,0.11%,0.11%,9.88,3.06,1,0,16539,8728,3969,0," 2,121,720 ",0.19%,0.19%
72018,07/16/2018,55.28,55.24,31.22,31.24,12.83,2798.43,-0.10%,-0.10%,9.86,2.26,1,0,16539,8728,2646,0," 2,124,367 ",0.12%,0.12%
72018,07/17/2018,54.84,55.52,30.73,30.72,12.06,2809.55,0.40%,0.40%,9.93,2.05,1,0,16539,8728,4631,0," 2,128,997 ",0.22%,0.22%
72018,07/18/2018,55.96,55.88,30.56,30.56,12.10,2815.62,0.22%,0.22%,9.90,2.41,1,0,16539,8728,5954,0," 2,134,951 ",0.28%,0.28%
72018,07/19/2018,55.32,55.24,31.20,31.20,12.87,2804.49,-0.40%,-0.40%,9.89,3.46,1,0,16539,8728,-10585,0," 2,124,367 ",-0.50%,-0.50%
72018,07/20/2018,54.92,55.16,31.63,31.27,12.86,2801.83,-0.09%,-0.09%,9.90,2.89,1,0,16539,8728,-1323,0," 2,123,043 ",-0.06%,-0.06%
72018,07/23/2018,55.12,55.24,31.14,31.56,12.62,2806.98,0.18%,0.18%,9.58,5.06,1,0,16539,8728,1323,0," 2,124,367 ",0.06%,0.06%
72018,07/24/2018,56.04,55.84,30.34,30.74,12.41,2820.40,0.48%,0.48%,9.66,4.11,1,0,16539,8728,9923,0," 2,134,290 ",0.47%,0.47%
72018,07/25/2018,55.44,55.88,30.86,30.46,12.29,2846.07,0.91%,0.91%,8.39,8.94,1,0,16539,8728,662,0," 2,134,951 ",0.03%,0.03%
72018,07/26/2018,55.84,55.88,30.44,30.54,12.14,2837.44,-0.30%,-0.30%,8.59,7.33,1,0,16539,8728,0,0," 2,134,951 ",0.00%,0.00%
72018,07/27/2018,56.12,55.00,30.60,31.54,13.03,2818.82,-0.66%,-0.66%,8.29,9.62,1,0,16539,8728,-14554,0," 2,120,397 ",-0.68%,-0.68%
72018,07/30/2018,55.28,54.20,31.16,32.13,14.26,2802.60,-0.58%,-0.58%,8.58,8.27,1,0,16539,8728,-13231,0," 2,107,166 ",-0.62%,-0.63%
72018,07/31/2018,54.88,54.96,31.38,31.38,12.83,2816.29,0.49%,0.49%,8.65,7.44,1,0,16539,8728,12570,0," 2,119,736 ",0.60%,0.59%
82018,08/01/2018,55.48,55.28,31.06,31.00,13.15,2813.36,-0.10%,-0.10%,8.68,6.92,1,0,16539,8728,5292,0," 2,125,028 ",0.25%,0.25%
82018,08/02/2018,54.20,55.60,32.05,30.68,12.19,2827.22,0.49%,0.49%,8.43,7.71,1,0,16539,8728,5292,0," 2,130,321 ",0.25%,0.25%
82018,08/03/2018,55.64,55.92,30.18,30.14,11.64,2840.35,0.46%,0.46%,8.14,6.83,1,0,16539,8728,5292,0," 2,135,613 ",0.25%,0.25%
82018,08/06/2018,56.16,56.96,30.14,29.27,11.27,2850.40,0.35%,0.35%,7.80,5.57,1,0,16539,8728,17201,0," 2,152,814 ",0.81%,0.80%
82018,08/07/2018,57.40,57.64,28.84,28.56,10.93,2858.45,0.28%,0.28%,7.36,5.33,1,0,16539,8728,11247,0," 2,164,060 ",0.52%,0.52%
82018,08/08/2018,57.64,58.04,28.04,28.03,10.85,2857.70,-0.03%,-0.03%,7.34,5.30,1,0,16539,8728,6616,0," 2,170,676 ",0.31%,0.31%
82018,08/09/2018,58.12,57.64,27.95,28.53,11.27,2853.58,-0.14%,-0.14%,6.78,6.85,1,0,16539,8728,-6616,0," 2,164,060 ",-0.30%,-0.31%
82018,08/10/2018,56.36,56.20,29.82,29.96,13.16,2833.28,-0.71%,-0.71%,6.83,5.75,1,0,16539,8728,-23816,0," 2,140,244 ",-1.10%,-1.11%
82018,08/13/2018,55.88,54.52,30.28,31.70,14.78,2821.93,-0.40%,-0.40%,7.01,5.17,1,0,16539,8728,-27786,0," 2,112,458 ",-1.30%,-1.31%
82018,08/14/2018,55.04,55.92,30.98,30.10,13.31,2839.96,0.64%,0.64%,7.29,5.54,1,0,16539,8728,23155,0," 2,135,613 ",1.10%,1.09%
82018,08/15/2018,54.48,54.12,31.96,31.98,14.64,2818.37,-0.76%,-0.76%,7.73,4.33,1,0,16539,8728,-29770,0," 2,105,843 ",-1.39%,-1.40%
82018,08/16/2018,55.20,55.64,30.78,30.23,13.45,2840.69,0.79%,0.79%,8.16,3.94,1,0,16539,8728,25139,0," 2,130,982 ",1.19%,1.19%
82018,08/17/2018,55.40,56.44,30.76,29.49,12.64,2850.13,0.33%,0.33%,8.06,4.81,1,0,16539,8728,13231,0," 2,144,213 ",0.62%,0.62%
82018,08/20/2018,57.04,56.96,28.88,28.88,12.49,2857.05,0.24%,0.24%,8.05,4.81,1,0,16539,8728,8600,0," 2,152,814 ",0.40%,0.40%
82018,08/21/2018,57.16,56.36,28.68,29.46,12.86,2862.96,0.21%,0.21%,8.05,4.57,1,0,16539,8728,-9923,0," 2,142,890 ",-0.46%,-0.46%
82018,08/22/2018,56.40,56.72,29.46,28.95,12.25,2861.82,-0.04%,-0.04%,7.94,4.47,1,0,16539,8728,5954,0," 2,148,844 ",0.28%,0.28%
82018,08/23/2018,57.04,56.84,28.98,29.03,12.41,2856.98,-0.17%,-0.17%,7.36,4.93,1,0,16539,8728,1985,0," 2,150,829 ",0.09%,0.09%
82018,08/24/2018,57.20,57.00,28.50,28.86,11.99,2874.69,0.62%,0.62%,7.55,4.59,1,0,16539,8728,2646,0," 2,153,475 ",0.12%,0.12%
82018,08/27/2018,57.48,56.96,28.66,28.90,12.16,2896.74,0.77%,0.76%,7.45,5.58,1,0,16539,8728,-662,0," 2,152,814 ",-0.03%,-0.03%
82018,08/28/2018,57.24,56.88,28.80,28.93,12.50,2897.52,0.03%,0.03%,7.01,7.25,1,0,16539,8728,-1323,0," 2,151,490 ",-0.06%,-0.06%
82018,08/29/2018,56.92,56.92,28.96,28.65,12.25,2914.04,0.57%,0.57%,7.06,5.77,1,0,16539,8728,662,0," 2,152,152 ",0.03%,0.03%
82018,08/30/2018,56.92,56.32,28.96,29.51,13.53,2901.13,-0.44%,-0.44%,7.31,5.84,1,0,16539,8728,-9923,0," 2,142,229 ",-0.46%,-0.46%
82018,08/31/2018,56.04,56.68,29.25,29.69,12.86,2901.52,0.01%,0.01%,7.22,4.97,1,0,16539,8728,5954,0," 2,148,183 ",0.28%,0.28%
92018,09/04/2018,56.52,56.64,29.52,29.28,13.16,2896.72,-0.17%,-0.17%,7.17,4.47,1,0,16539,8728,-662,0," 2,147,521 ",-0.03%,-0.03%
92018,09/05/2018,56.24,56.24,30.00,29.46,13.91,2888.60,-0.28%,-0.28%,7.22,4.05,1,0,16539,8728,-6616,0," 2,140,906 ",-0.31%,-0.31%
92018,09/06/2018,56.28,55.48,30.22,30.36,14.65,2878.05,-0.37%,-0.37%,7.32,3.61,1,0,16539,8728,-12570,0," 2,128,336 ",-0.59%,-0.59%
92018,09/07/2018,54.84,54.92,31.06,30.81,14.88,2871.68,-0.22%,-0.22%,7.37,3.48,1,0,16539,8728,-9262,0," 2,119,074 ",-0.44%,-0.44%
92018,09/10/2018,55.56,55.72,30.31,29.98,14.16,2877.13,0.19%,0.19%,7.37,3.90,1,0,16539,8728,13231,0," 2,132,305 ",0.62%,0.62%
92018,09/11/2018,55.44,56.64,30.34,29.10,13.22,2887.89,0.37%,0.37%,6.92,6.24,1,0,16539,8728,15216,0," 2,147,521 ",0.71%,0.71%
92018,09/12/2018,56.68,56.92,28.99,28.72,13.14,2888.92,0.04%,0.04%,6.69,8.09,1,0,16539,8728,4631,0," 2,152,152 ",0.22%,0.22%
92018,09/13/2018,57.56,57.80,28.14,27.94,12.37,2904.18,0.53%,0.53%,6.59,6.72,1,0,16539,8728,14554,0," 2,166,706 ",0.68%,0.67%
92018,09/14/2018,57.88,58.36,27.63,27.35,12.07,2904.98,0.03%,0.03%,5.80,8.84,1,0,16539,8728,9262,0," 2,175,968 ",0.43%,0.43%
92018,09/17/2018,58.40,57.48,27.34,28.20,13.68,2888.80,-0.56%,-0.56%,5.79,7.66,1,0,16539,8728,-14554,0," 2,161,414 ",-0.67%,-0.67%
92018,09/18/2018,57.66,57.35,27.98,28.05,12.79,2904.31,0.54%,0.54%,5.94,6.70,1,0,16539,8728,-2150,0," 2,159,264 ",-0.10%,-0.10%
92018,09/19/2018,58.38,58.58,27.25,27.08,11.75,2907.95,0.13%,0.13%,5.91,6.58,1,0,16539,8728,20343,0," 2,179,607 ",0.94%,0.94%
92018,09/20/2018,58.99,59.25,26.68,26.64,11.80,2930.75,0.78%,0.78%,6.38,6.48,1,0,16539,8728,11081,0," 2,190,688 ",0.51%,0.51%
92018,09/21/2018,59.08,58.95,26.66,26.57,11.68,2929.67,-0.04%,-0.04%,6.38,5.87,1,0,16539,8728,-4962,0," 2,185,726 ",-0.23%,-0.23%
92018,09/24/2018,58.84,59.02,26.80,26.67,12.20,2919.37,-0.35%,-0.35%,6.51,5.90,1,0,16539,8728,1158,0," 2,186,884 ",0.05%,0.05%
92018,09/25/2018,59.35,58.69,26.34,26.92,12.42,2915.56,-0.13%,-0.13%,6.28,5.71,1,0,16539,8728,-5458,0," 2,181,426 ",-0.25%,-0.25%
92018,09/26/2018,59.05,58.39,26.56,27.00,12.89,2905.97,-0.33%,-0.33%,5.88,6.28,1,0,16539,8728,-4962,0," 2,176,464 ",-0.23%,-0.23%
92018,09/27/2018,58.76,58.81,26.86,26.74,12.41,2914.00,0.28%,0.28%,5.95,6.55,1,0,16539,8728,6946,0," 2,183,411 ",0.32%,0.32%
92018,09/28/2018,58.60,59.09,26.92,26.70,12.12,2913.98,0.00%,0.00%,5.61,6.64,1,0,16539,8728,4631,0," 2,188,042 ",0.21%,0.21%
102018,10/01/2018,59.80,59.30,26.00,26.40,12.00,2924.59,0.36%,0.36%,5.50,8.03,1,0,16539,8728,3473,0," 2,191,515 ",0.16%,0.16%
102018,10/02/2018,59.25,59.24,26.50,26.40,12.05,2923.43,-0.04%,-0.04%,5.51,7.35,1,0,16539,8728,-992,0," 2,190,523 ",-0.05%,-0.05%
102018,10/03/2018,59.69,59.50,26.06,26.20,11.61,2925.51,0.07%,0.07%,5.46,7.70,1,0,16539,8728,4300,0," 2,194,823 ",0.20%,0.20%
102018,10/04/2018,58.97,57.70,26.86,27.80,14.22,2901.61,-0.82%,-0.82%,6.14,7.77,1,0,16539,8728,-29770,0," 2,165,052 ",-1.36%,-1.37%
102018,10/05/2018,57.98,57.02,27.30,28.24,14.82,2885.57,-0.55%,-0.55%,6.32,8.33,1,0,16539,8728,-11247,0," 2,153,806 ",-0.52%,-0.52%
102018,10/08/2018,56.35,56.76,29.19,28.64,15.69,2884.43,-0.04%,-0.04%,6.27,8.61,1,0,16539,8728,-4300,0," 2,149,506 ",-0.20%,-0.20%
102018,10/09/2018,56.09,56.32,29.38,29.08,15.95,2880.34,-0.14%,-0.14%,6.26,7.90,1,0,16539,8728,-7277,0," 2,142,229 ",-0.34%,-0.34%
102018,10/10/2018,55.86,51.64,29.90,33.95,22.96,2785.68,-3.29%,-3.34%,12.89,0.33,1,0,16539,8728,-77403,0," 2,064,826 ",-3.61%,-3.68%
102018,10/11/2018,51.84,49.26,33.58,36.86,24.98,2728.37,-2.06%,-2.08%,14.42,-1.28,0,1,16539,8728,-39363,0," 2,025,463 ",-1.91%,-1.92%
102018,10/12/2018,51.92,51.50,33.64,34.07,21.31,2767.13,1.42%,1.41%,15.34,-2.97,0,1,16539,10990,43564,4541," 2,073,569 ",2.38%,2.35%
102018,10/15/2018,50.92,51.09,34.80,34.27,21.30,2750.79,-0.59%,-0.59%,15.36,-3.29,0,1,16539,10990,0,2198," 2,075,767 ",0.11%,0.11%
102018,10/16/2018,51.95,52.93,33.44,32.08,17.62,2809.92,2.15%,2.13%,17.41,-3.73,0,1,16539,10990,0,-24068," 2,051,698 ",-1.16%,-1.17%
102018,10/17/2018,53.02,52.64,31.93,32.46,17.40,2809.21,-0.03%,-0.03%,17.25,-4.46,0,1,16539,10990,0,4176," 2,055,875 ",0.20%,0.20%
102018,10/18/2018,52.29,50.78,33.23,34.85,20.06,2768.78,-1.44%,-1.45%,17.78,-6.03,0,1,16539,10990,0,26266," 2,082,141 ",1.28%,1.27%
102018,10/19/2018,51.00,51.04,34.06,34.27,19.89,2767.78,-0.04%,-0.04%,17.41,-5.61,0,1,16539,10990,0,-6374," 2,075,767 ",-0.31%,-0.31%
102018,10/22/2018,51.21,50.84,34.05,34.58,19.64,2755.88,-0.43%,-0.43%,17.40,-5.72,0,1,16539,10990,0,3407," 2,079,173 ",0.16%,0.16%
102018,10/23/2018,48.63,49.89,37.57,35.89,20.71,2740.69,-0.55%,-0.55%,17.42,-5.22,0,1,16539,10990,0,14397," 2,093,570 ",0.69%,0.69%
102018,10/24/2018,50.13,47.55,35.65,38.66,25.23,2656.10,-3.09%,-3.14%,19.91,-7.49,0,1,16539,10990,0,30442," 2,124,013 ",1.45%,1.44%
102018,10/25/2018,48.17,48.47,38.30,37.86,24.22,2705.57,1.86%,1.85%,21.44,-8.55,0,1,16539,10990,0,-8792," 2,115,221 ",-0.41%,-0.41%
102018,10/26/2018,46.95,47.07,40.41,39.99,24.16,2658.69,-1.73%,-1.75%,21.85,-9.44,0,1,16539,10990,0,23409," 2,138,629 ",1.11%,1.10%
102018,10/29/2018,48.00,46.99,38.48,40.34,24.70,2641.25,-0.66%,-0.66%,21.81,-9.69,0,1,16539,10990,0,3846," 2,142,476 ",0.18%,0.18%
102018,10/30/2018,46.81,47.82,40.66,38.81,23.35,2682.63,1.57%,1.55%,22.76,-10.76,0,1,16539,10990,0,-16815," 2,125,661 ",-0.78%,-0.79%
102018,10/31/2018,48.33,48.59,38.04,37.58,21.23,2711.74,1.09%,1.08%,23.31,-11.26,0,1,16539,10990,0,-13518," 2,112,143 ",-0.64%,-0.64%
112018,11/01/2018,48.54,49.38,37.83,36.37,19.34,2740.37,1.06%,1.05%,23.77,-12.16,0,1,16539,10990,0,-13298," 2,098,845 ",-0.63%,-0.63%
112018,11/02/2018,49.80,49.18,35.81,36.66,19.51,2723.06,-0.63%,-0.63%,23.73,-9.51,0,1,16539,10990,0,3187," 2,102,033 ",0.15%,0.15%
112018,11/05/2018,49.12,49.40,36.76,36.31,19.96,2738.31,0.56%,0.56%,23.89,-9.07,0,1,16539,10990,0,-3846," 2,098,186 ",-0.18%,-0.18%
112018,11/06/2018,49.44,50.24,36.27,35.08,19.91,2755.45,0.63%,0.62%,24.07,-8.38,0,1,16539,10990,0,-13518," 2,084,668 ",-0.64%,-0.65%
112018,11/07/2018,51.20,52.10,33.82,32.65,16.36,2813.89,2.12%,2.10%,25.39,-9.44,0,1,16539,10990,0,-26706," 2,057,963 ",-1.28%,-1.29%
112018,11/08/2018,52.06,52.43,32.38,32.50,16.72,2806.83,-0.25%,-0.25%,22.61,0.35,1,0,16539,10990,0,-1649," 2,056,314 ",-0.08%,-0.08%
112018,11/09/2018,51.81,51.43,32.83,33.23,17.36,2781.01,-0.92%,-0.92%,21.60,3.38,1,0,15688,10990,-6368,3446," 2,053,393 ",-0.14%,-0.14%
112018,11/12/2018,51.40,49.39,33.67,36.06,20.45,2726.22,-1.97%,-1.99%,22.17,-0.86,0,1,15688,10990,-32004,0," 2,021,389 ",-1.56%,-1.57%
112018,11/13/2018,49.32,49.13,36.01,36.33,20.02,2722.18,-0.15%,-0.15%,22.09,-0.79,0,1,15688,11211,-1485,3386," 2,023,290 ",0.09%,0.09%
112018,11/14/2018,49.64,48.53,35.63,37.27,21.25,2701.58,-0.76%,-0.76%,20.71,-3.09,0,1,15688,11211,0,10538," 2,033,828 ",0.52%,0.52%
112018,11/15/2018,48.09,48.80,37.93,36.88,19.98,2730.20,1.06%,1.05%,21.15,-3.75,0,1,15688,11211,0,-4372," 2,029,456 ",-0.21%,-0.22%
112018,11/16/2018,48.33,49.93,37.51,35.19,18.14,2736.27,0.22%,0.22%,20.63,-0.57,0,1,15688,11211,0,-18947," 2,010,509 ",-0.93%,-0.94%
112018,11/19/2018,49.95,48.70,35.22,37.25,20.10,2690.73,-1.66%,-1.68%,21.37,-1.48,0,1,15688,11211,0,23095," 2,033,604 ",1.15%,1.14%
112018,11/20/2018,46.91,47.05,39.48,39.33,22.48,2641.89,-1.82%,-1.83%,22.15,-2.51,0,1,15688,11211,0,23319," 2,056,923 ",1.15%,1.14%
112018,11/21/2018,47.60,47.61,38.14,38.41,20.80,2649.93,0.30%,0.30%,22.17,-1.46,0,1,15688,11211,0,-10314," 2,046,609 ",-0.50%,-0.50%
112018,11/23/2018,47.20,47.44,39.20,38.74,21.52,2632.56,-0.66%,-0.66%,19.56,5.67,1,0,15688,11211,0,3700," 2,050,308 ",0.18%,0.18%
112018,11/26/2018,47.96,48.75,37.88,36.55,18.90,2673.45,1.55%,1.54%,19.21,5.01,1,0,17287,11211,13242,-9854," 2,053,697 ",0.17%,0.17%
112018,11/27/2018,48.53,49.24,37.19,35.90,19.02,2682.17,0.33%,0.33%,18.24,5.92,1,0,17287,11211,8471,0," 2,062,167 ",0.41%,0.41%
112018,11/28/2018,49.57,49.93,35.36,34.84,18.49,2743.79,2.30%,2.27%,19.62,5.08,1,0,17287,11211,11928,0," 2,074,095 ",0.58%,0.58%
112018,11/29/2018,49.51,49.46,35.37,35.47,18.79,2737.80,-0.22%,-0.22%,19.00,4.35,1,0,17287,11211,-8125,0," 2,065,970 ",-0.39%,-0.39%
112018,11/30/2018,49.29,50.11,35.51,34.47,18.07,2760.17,0.82%,0.81%,18.85,2.38,1,0,17287,11211,11237,0," 2,077,207 ",0.54%,0.54%
122018,12/03/2018,52.00,51.56,32.00,32.60,16.44,2790.37,1.09%,1.09%,18.87,0.47,1,0,17287,11211,25066,0," 2,102,273 ",1.21%,1.20%
122018,12/04/2018,51.30,48.31,32.29,36.84,20.74,2700.06,-3.24%,-3.29%,22.03,-2.52,0,1,17287,11211,-56183,0," 2,046,090 ",-2.67%,-2.71%
122018,12/06/2018,46.14,47.62,39.77,37.79,21.19,2695.95,-0.15%,-0.15%,21.93,-1.97,0,1,17287,11107,-37912,-22213," 1,985,966 ",-2.94%,-2.98%
122018,12/07/2018,47.59,45.91,37.67,40.32,23.23,2633.08,-2.33%,-2.36%,23.11,-3.20,0,1,17287,11107,0,28101," 2,014,067 ",1.41%,1.41%
122018,12/10/2018,45.90,46.06,40.38,39.93,22.64,2637.72,0.18%,0.18%,21.58,-5.22,0,1,17287,11107,0,-4332," 2,009,735 ",-0.22%,-0.22%
122018,12/11/2018,46.90,46.13,38.68,39.94,21.76,2636.78,-0.04%,-0.04%,21.60,-4.88,0,1,17287,11107,0,78," 2,009,813 ",0.00%,0.00%
122018,12/12/2018,46.83,46.33,38.91,39.62,21.46,2651.07,0.54%,0.54%,21.65,-4.29,0,1,17287,11107,0,-3521," 2,006,292 ",-0.18%,-0.18%
122018,12/13/2018,46.71,46.68,39.10,39.01,20.65,2650.54,-0.02%,-0.02%,20.70,-0.25,0,1,17287,11107,0,-6775," 1,999,517 ",-0.34%,-0.34%
122018,12/14/2018,46.17,45.95,39.91,40.60,21.63,2599.95,-1.91%,-1.93%,21.60,-1.58,0,1,17287,11107,0,17660," 2,017,177 ",0.88%,0.88%
122018,12/17/2018,45.58,44.60,40.98,42.59,24.52,2545.94,-2.08%,-2.10%,22.49,-1.24,0,1,17287,11107,0,22103," 2,039,280 ",1.10%,1.09%
122018,12/18/2018,45.05,44.50,41.90,42.79,25.58,2546.16,0.01%,0.01%,21.99,-2.01,0,1,17287,11107,0,2221," 2,041,501 ",0.11%,0.11%
122018,12/19/2018,44.57,44.63,42.50,42.64,25.58,2506.96,-1.54%,-1.55%,22.29,-4.15,0,1,17287,11107,0,-1666," 2,039,835 ",-0.08%,-0.08%
122018,12/20/2018,44.04,43.54,43.75,44.81,28.38,2467.42,-1.58%,-1.59%,22.23,-2.13,0,1,17287,11107,0,24102," 2,063,937 ",1.18%,1.17%
122018,12/21/2018,43.47,42.42,44.86,47.07,30.11,2416.62,-2.06%,-2.08%,22.44,0.04,1,0,17287,11107,0,25102," 2,089,039 ",1.22%,1.21%
122018,12/24/2018,42.15,41.30,47.71,49.43,36.07,2351.10,-2.71%,-2.75%,23.62,-2.82,0,1,19698,11107,-17158,6844," 2,078,724 ",-0.49%,-0.49%
122018,12/26/2018,41.46,42.35,49.15,46.81,30.41,2467.70,4.96%,4.84%,30.37,-8.85,0,1,19698,8410,2743,-19886," 2,061,581 ",-0.82%,-0.83%
122018,12/27/2018,41.17,41.55,49.69,48.79,29.96,2488.83,0.86%,0.85%,29.93,-11.03,0,1,19698,8410,0,16652," 2,078,233 ",0.81%,0.80%
122018,12/28/2018,41.53,41.54,48.86,48.71,28.34,2485.74,-0.12%,-0.12%,29.85,-10.83,0,1,19698,8410,0,-673," 2,077,560 ",-0.03%,-0.03%
