Date,SVXY_adj_close_price,VXX_adj_close_price,^GSPC_adj_close_price,^VIX_adj_close_price,SVXY_adj_open_price,VXX_adj_open_price
04/30/2020,33.12,37.87,2912.43,34.15,33.29,37.49
05/01/2020,31.61,41.19,2830.71,37.19,31.72,41.1
05/04/2020,31.93,40.26,2842.74,35.97,31.1,42.58
05/05/2020,32.6,38.67,2868.44,33.61,32.53,38.7
05/06/2020,32.32,39.21,2848.42,34.12,32.86,37.98
05/07/2020,33.05,37.47,2881.19,31.44,32.91,37.88
05/08/2020,34.21,34.95,2929.8,27.98,33.52,36.46
05/11/2020,35.35,32.62,2930.19,27.57,33.72,35.89
05/12/2020,33.5,35.9,2870.12,33.04,35.87,31.63
05/13/2020,31.71,39.65,2820,35.28,33.17,36.34
05/14/2020,32.54,37.47,2852.5,32.61,30.97,41.57
05/15/2020,32.96,36.6,2863.7,31.89,31.75,39.25
05/18/2020,33.99,34.24,2953.91,29.3,34.03,34.1
05/19/2020,33.06,36.03,2922.94,30.53,33.86,34.43
05/20/2020,34.07,33.7,2971.61,27.99,33.86,34.36
05/21/2020,33.7,34.68,2948.51,29.53,34.15,33.82
05/22/2020,33.8,34.35,2955.45,28.16,33.52,34.9
05/26/2020,33.98,33.83,2991.77,28.01,34.59,32.73
05/27/2020,34.38,33.15,3036.13,27.62,34.46,32.96
05/28/2020,33.67,34.48,3029.73,28.59,34.25,33.56
05/29/2020,34.32,33.13,3044.31,27.51,33.57,34.66
06/01/2020,34.15,33.42,3055.73,28.23,33.86,34.06
06/02/2020,34.62,32.49,3080.82,26.84,34.25,33.22
06/03/2020,35.41,31.09,3122.87,25.66,35,31.88
06/04/2020,35.54,30.84,3112.35,25.81,35.3,31.29
06/05/2020,36.48,29.17,3193.93,24.52,36.63,28.96
06/08/2020,36.07,29.82,3232.39,25.81,36.52,29.02
06/09/2020,35.17,31.27,3207.18,27.57,35.54,30.69
06/10/2020,35.26,31.13,3190.14,27.57,35.02,31.5
06/11/2020,29.29,41.61,3002.1,40.79,33.28,34.57
06/12/2020,29.8,38.71,3041.31,36.09,29.94,38.4
06/15/2020,30.2,37.72,3066.59,34.4,28.4,42.22
06/16/2020,30.54,36.87,3124.74,33.67,31.18,35.28
06/17/2020,30.51,36.98,3113.49,33.47,30.66,36.58
06/18/2020,30.76,36.31,3115.34,32.94,30.23,37.54
06/19/2020,30.51,36.89,3097.74,35.12,31.13,35.44
06/22/2020,31.19,35.09,3117.86,31.77,30.37,37.15
06/23/2020,31.4,34.45,3131.29,31.37,31.86,33.52
06/24/2020,30.33,36.72,3050.33,33.84,30.85,35.7
06/25/2020,30.96,35.39,3083.76,32.22,30.12,37.33
06/26/2020,30.03,37.5,3009.05,34.73,30.92,35.45
06/29/2020,30.71,35.68,3053.24,31.78,30.24,36.88
06/30/2020,31.5,33.95,3100.29,30.43,30.56,36
07/01/2020,31.96,32.89,3115.86,28.62,31.74,33.37
07/02/2020,32.24,32.32,3130.01,27.68,32.61,31.55
07/06/2020,32.2,32.28,3179.72,27.94,32.76,31.27
07/07/2020,31.65,33.39,3145.32,29.43,32.08,32.55
07/08/2020,32.06,32.55,3169.94,28.08,31.93,32.89
07/09/2020,31.79,33.06,3152.05,29.26,32.06,32.59
07/10/2020,32.21,32.15,3185.04,27.29,31.68,33.28
07/13/2020,30.68,35.24,3155.22,32.19,32.42,31.81
07/14/2020,31.58,33.21,3197.52,29.52,30.69,35.27
07/15/2020,32.02,32.26,3226.56,27.76,32.05,32.22
07/16/2020,32.29,31.76,3215.57,28,31.65,33.07
07/17/2020,32.85,30.62,3224.73,25.68,32.43,31.43
07/20/2020,33.63,29.23,3251.84,24.46,33.05,30.22
07/21/2020,33.42,29.49,3257.3,24.84,34,28.5
07/22/2020,33.64,29.16,3276.02,24.32,33.35,29.65
07/23/2020,33.06,30.07,3235.66,26.08,33.78,28.9
07/24/2020,32.99,30.17,3215.63,25.84,32.53,31.02
07/27/2020,33.48,29.34,3239.41,24.74,33.2,29.79
07/28/2020,33.55,29.17,3218.44,25.44,33.46,29.33
07/29/2020,33.86,28.57,3258.44,24.1,33.79,28.77
07/30/2020,33.48,29.2,3246.22,24.76,33.11,29.86
07/31/2020,33.94,28.52,3271.12,24.46,33.94,28.42
